id,app_id,app_name,category,rating,review_text,helpful_votes,total_votes,app_size_mb,price,version,date,user_id,helpful_ratio,is_free,review_length,review_word_count,cleaned_review,sentiment_label,sentiment_score,rating_category,size_category
1390,35,App_35,Productivity,4,This app is great! Really wonderful experience.,13,29,168.7,0,2.1,2025-03-07,5549,0.4482758620689655,1,47,7,this app is great really wonderful experience,Positive,2,High,Large
1391,45,App_45,Education,1,Useless app with crash problems!,5,1,370.8,4.99,2.1,2025-06-22,5509,5.0,0,32,5,useless app with crash problems,Negative,2,Low,Large
1392,11,App_11,Entertainment,2,This app is terrible. Very hate experience.,6,7,70.7,0,2.0,2025-03-09,3203,0.8571428571428571,1,43,7,this app is terrible very hate experience,Negative,2,Low,Medium
1393,47,App_47,Entertainment,1,Useless app with horrible problems!,13,5,345.5,1.99,1.1,2024-11-02,7194,2.6,0,35,5,useless app with horrible problems,Negative,2,Low,Large
1394,24,App_24,Games,1,Slow app with hate problems!,13,4,47.0,0,1.0,2025-04-15,7800,3.25,1,28,5,slow app with hate problems,Negative,2,Low,Small
1395,15,App_15,Productivity,2,Horrible app with slow problems!,17,29,340.2,2.99,2.1,2024-09-06,6407,0.5862068965517241,0,32,5,horrible app with slow problems,Negative,2,Low,Large
1396,11,App_11,Travel,5,"Love this app, very outstanding and love!",13,6,307.4,0.99,1.2,2025-01-22,5263,2.1666666666666665,0,41,7,love this app very outstanding and love,Positive,3,High,Large
1397,47,App_47,Games,4,"Love this app, very love and fantastic!",12,25,270.0,2.99,2.1,2025-05-04,3077,0.48,0,39,7,love this app very love and fantastic,Positive,3,High,Large
1398,15,App_15,News,5,"Love this app, very amazing and outstanding!",12,30,326.6,0.99,1.1,2025-06-05,9486,0.4,0,44,7,love this app very amazing and outstanding,Positive,3,High,Large
1399,15,App_15,Productivity,2,Worst app with terrible problems!,19,18,442.8,0,2.1,2025-05-21,6556,1.0555555555555556,1,33,5,worst app with terrible problems,Negative,2,Low,Large
1400,6,App_6,Business,4,Perfect app with awesome features!,4,27,93.3,0,1.1,2025-04-22,4612,0.14814814814814814,1,34,5,perfect app with awesome features,Positive,2,High,Medium
1401,6,App_6,News,4,This app is excellent! Really wonderful experience.,13,24,318.8,0,1.2,2024-11-09,3697,0.5416666666666666,1,51,7,this app is excellent really wonderful experience,Positive,2,High,Large
1402,22,App_22,Games,4,This app is great! Really brilliant experience.,0,28,405.8,0,1.2,2025-04-09,2328,0.0,1,47,7,this app is great really brilliant experience,Positive,2,High,Large
1403,13,App_13,Finance,2,Awful app with crash problems!,20,12,33.3,0.99,2.1,2025-06-19,3453,1.6666666666666667,0,30,5,awful app with crash problems,Negative,2,Low,Small
1404,21,App_21,Health & Fitness,5,Amazing app with outstanding features!,9,25,149.6,0,2.1,2025-04-18,9847,0.36,1,38,5,amazing app with outstanding features,Positive,2,High,Medium
1405,32,App_32,News,4,This app is amazing! Really excellent experience.,9,17,312.7,0,2.0,2024-11-04,1661,0.5294117647058824,1,49,7,this app is amazing really excellent experience,Positive,2,High,Large
1406,30,App_30,Games,4,This app is great! Really brilliant experience.,8,29,126.6,0,1.2,2025-05-18,6922,0.27586206896551724,1,47,7,this app is great really brilliant experience,Positive,2,High,Medium
1407,18,App_18,News,4,"Love this app, very excellent and fantastic!",18,4,121.7,0,1.2,2024-10-14,4733,4.5,1,44,7,love this app very excellent and fantastic,Positive,3,High,Medium
1408,24,App_24,Games,5,This app is awesome! Really perfect experience.,18,13,366.2,0,1.0,2024-08-16,8696,1.3846153846153846,1,47,7,this app is awesome really perfect experience,Positive,2,High,Large
1409,14,App_14,Entertainment,1,"Hate this app, full of bug and slow issues.",19,12,394.3,0,2.1,2024-08-11,9615,1.5833333333333333,1,43,9,hate this app full of bug and slow issues,Negative,3,Low,Large
1410,5,App_5,Games,2,This app is horrible. Very terrible experience.,12,9,418.3,0,2.1,2024-10-05,1081,1.3333333333333333,1,47,7,this app is horrible very terrible experience,Negative,2,Low,Large
1411,47,App_47,Business,3,"Standard performance, average user experience.",15,16,440.8,0,1.1,2024-12-21,4075,0.9375,1,46,5,standard performance average user experience,Neutral,0,Medium,Large
1412,5,App_5,Health & Fitness,4,This app is perfect! Really love experience.,2,5,349.8,0.99,1.2,2025-04-06,9547,0.4,0,44,7,this app is perfect really love experience,Positive,2,High,Large
1413,43,App_43,Business,4,This app is fantastic! Really perfect experience.,0,8,440.3,0.99,1.1,2024-12-26,9656,0.0,0,49,7,this app is fantastic really perfect experience,Positive,2,High,Large
1414,7,App_7,Business,4,"Love this app, very perfect and amazing!",1,27,198.1,2.99,2.0,2025-04-13,6811,0.037037037037037035,0,40,7,love this app very perfect and amazing,Positive,3,High,Large
1415,24,App_24,Business,5,"Love this app, very great and excellent!",7,24,339.5,0,1.1,2025-02-02,4140,0.2916666666666667,1,40,7,love this app very great and excellent,Positive,3,High,Large
1416,47,App_47,Games,5,"Love this app, very amazing and wonderful!",9,14,397.1,1.99,2.1,2024-09-11,9689,0.6428571428571429,0,42,7,love this app very amazing and wonderful,Positive,3,High,Large
1417,2,App_2,Entertainment,4,This app is amazing! Really awesome experience.,17,23,253.0,0,1.2,2025-01-14,3199,0.7391304347826086,1,47,7,this app is amazing really awesome experience,Positive,2,High,Large
1418,45,App_45,Games,4,"Love this app, very awesome and great!",20,2,496.6,0,1.1,2025-03-14,4423,10.0,1,38,7,love this app very awesome and great,Positive,3,High,Large
1419,23,App_23,Entertainment,5,Outstanding app with perfect features!,10,29,355.9,0,1.1,2025-04-21,2674,0.3448275862068966,1,38,5,outstanding app with perfect features,Positive,2,High,Large
1420,46,App_46,Travel,2,"Hate this app, full of crash and slow issues.",3,18,28.9,4.99,1.1,2024-09-02,2497,0.16666666666666666,0,45,9,hate this app full of crash and slow issues,Negative,3,Low,Small
1421,13,App_13,Finance,4,"Love this app, very love and excellent!",20,11,499.7,0,2.0,2025-06-15,2258,1.8181818181818181,1,39,7,love this app very love and excellent,Positive,3,High,Large
1422,49,App_49,Travel,5,"Love this app, very outstanding and wonderful!",12,4,233.5,0,2.0,2024-09-23,9592,3.0,1,46,7,love this app very outstanding and wonderful,Positive,3,High,Large
1423,1,App_1,Productivity,5,This app is love! Really great experience.,18,4,170.6,0,2.1,2025-04-28,9583,4.5,1,42,7,this app is love really great experience,Positive,2,High,Large
1424,16,App_16,Health & Fitness,5,Awesome app with wonderful features!,15,9,366.0,1.99,2.1,2025-05-02,7807,1.6666666666666667,0,36,5,awesome app with wonderful features,Positive,2,High,Large
1425,40,App_40,Entertainment,5,Fantastic app with awesome features!,11,5,443.5,0,2.1,2025-05-27,3018,2.2,1,36,5,fantastic app with awesome features,Positive,2,High,Large
1426,41,App_41,Travel,5,Perfect app with amazing features!,9,8,119.5,0,1.2,2025-06-19,3282,1.125,1,34,5,perfect app with amazing features,Positive,2,High,Medium
1427,27,App_27,Entertainment,5,This app is excellent! Really brilliant experience.,19,20,255.4,0,2.0,2025-02-12,6491,0.95,1,51,7,this app is excellent really brilliant experience,Positive,2,High,Large
1428,5,App_5,Social,3,"Normal performance, okay user experience.",9,5,262.2,0,1.0,2024-12-27,1348,1.8,1,41,5,normal performance okay user experience,Neutral,0,Medium,Large
1429,22,App_22,Entertainment,5,"Love this app, very wonderful and fantastic!",13,26,373.2,0,1.0,2025-05-04,3110,0.5,1,44,7,love this app very wonderful and fantastic,Positive,3,High,Large
1430,2,App_2,Games,4,Love app with great features!,6,12,198.3,1.99,1.0,2025-06-19,7328,0.5,0,29,5,love app with great features,Positive,2,High,Large
1431,30,App_30,Social,2,This app is useless. Very worst experience.,5,25,113.2,1.99,1.2,2025-06-06,8041,0.2,0,43,7,this app is useless very worst experience,Negative,2,Low,Medium
1432,12,App_12,Health & Fitness,4,"Love this app, very brilliant and amazing!",20,28,245.2,0.99,1.1,2024-08-18,4454,0.7142857142857143,0,42,7,love this app very brilliant and amazing,Positive,3,High,Large
1433,17,App_17,Business,5,This app is great! Really amazing experience.,9,29,279.5,0.99,2.0,2025-03-25,6613,0.3103448275862069,0,45,7,this app is great really amazing experience,Positive,2,High,Large
1434,31,App_31,News,3,"The app is standard, nothing special. Just decent.",13,2,109.9,0.99,2.1,2025-04-30,1874,6.5,0,50,8,the app is standard nothing special just decent,Neutral,0,Medium,Medium
1435,24,App_24,Finance,2,Terrible app with disappointing problems!,11,19,292.5,0,1.2,2025-02-06,3978,0.5789473684210527,1,41,5,terrible app with disappointing problems,Negative,2,Low,Large
1436,46,App_46,Finance,5,"Love this app, very perfect and excellent!",19,23,288.5,2.99,2.0,2024-08-17,7158,0.8260869565217391,0,42,7,love this app very perfect and excellent,Positive,3,High,Large
1437,43,App_43,Business,5,This app is outstanding! Really wonderful experience.,16,10,76.9,0.99,2.1,2024-12-18,5066,1.6,0,53,7,this app is outstanding really wonderful experience,Positive,2,High,Medium
1438,37,App_37,Social,2,Horrible app with terrible problems!,9,19,311.3,4.99,1.1,2025-04-04,4119,0.47368421052631576,0,36,5,horrible app with terrible problems,Negative,2,Low,Large
1439,50,App_50,Entertainment,2,"Hate this app, full of horrible and hate issues.",12,19,282.1,2.99,2.0,2024-08-18,1376,0.631578947368421,0,48,9,hate this app full of horrible and hate issues,Negative,3,Low,Large
1440,31,App_31,Productivity,5,"Love this app, very fantastic and amazing!",13,29,20.1,0,1.1,2025-01-25,4737,0.4482758620689655,1,42,7,love this app very fantastic and amazing,Positive,3,High,Small
1441,15,App_15,Education,4,Brilliant app with awesome features!,7,29,475.3,0,2.1,2025-06-24,5664,0.2413793103448276,1,36,5,brilliant app with awesome features,Positive,2,High,Large
1442,23,App_23,Health & Fitness,5,Amazing app with excellent features!,18,20,219.9,0,1.1,2024-12-07,6877,0.9,1,36,5,amazing app with excellent features,Positive,2,High,Large
1443,10,App_10,Health & Fitness,4,Perfect app with amazing features!,12,19,192.3,0,1.0,2025-03-14,1244,0.631578947368421,1,34,5,perfect app with amazing features,Positive,2,High,Large
1444,28,App_28,Social,4,Excellent app with love features!,10,19,171.7,2.99,1.0,2025-02-24,4146,0.5263157894736842,0,33,5,excellent app with love features,Positive,2,High,Large
1445,26,App_26,News,5,Excellent app with love features!,9,28,257.0,0.99,1.0,2025-06-17,3690,0.32142857142857145,0,33,5,excellent app with love features,Positive,2,High,Large
1446,15,App_15,Games,4,"Love this app, very great and outstanding!",19,13,454.1,0,1.0,2025-05-04,7343,1.4615384615384615,1,42,7,love this app very great and outstanding,Positive,3,High,Large
1447,5,App_5,Social,4,This app is love! Really awesome experience.,1,3,190.7,0,1.2,2025-05-22,5801,0.3333333333333333,1,44,7,this app is love really awesome experience,Positive,2,High,Large
1448,5,App_5,Education,4,"Love this app, very great and wonderful!",5,28,316.6,0,2.1,2024-11-18,7736,0.17857142857142858,1,40,7,love this app very great and wonderful,Positive,3,High,Large
1449,4,App_4,Education,4,"Love this app, very love and perfect!",0,29,250.2,0,1.2,2024-12-14,3659,0.0,1,37,7,love this app very love and perfect,Positive,3,High,Large
1450,29,App_29,Productivity,1,Bug app with disappointing problems!,4,20,72.9,0,1.0,2024-10-24,8768,0.2,1,36,5,bug app with disappointing problems,Negative,2,Low,Medium
1451,4,App_4,Productivity,5,"Love this app, very brilliant and amazing!",0,13,468.6,0.99,1.2,2025-05-29,4199,0.0,0,42,7,love this app very brilliant and amazing,Positive,3,High,Large
1452,30,App_30,Entertainment,2,"Hate this app, full of awful and hate issues.",11,23,465.7,0,2.0,2025-05-08,8654,0.4782608695652174,1,45,9,hate this app full of awful and hate issues,Negative,3,Low,Large
1453,6,App_6,Finance,4,This app is great! Really love experience.,3,3,303.4,0,1.0,2025-03-12,7912,1.0,1,42,7,this app is great really love experience,Positive,2,High,Large
1454,33,App_33,Education,3,"Pretty average app, fine overall.",17,19,488.3,0,1.1,2025-03-13,8331,0.8947368421052632,1,33,5,pretty average app fine overall,Neutral,0,Medium,Large
1455,43,App_43,News,1,"Hate this app, full of horrible and disappointing issues.",18,2,364.4,0,2.1,2025-01-18,1782,9.0,1,57,9,hate this app full of horrible and disappointing issues,Negative,3,Low,Large
1456,26,App_26,Business,2,This app is slow. Very terrible experience.,13,9,146.0,0,2.0,2025-03-20,5098,1.4444444444444444,1,43,7,this app is slow very terrible experience,Negative,2,Low,Medium
1457,26,App_26,Finance,5,This app is outstanding! Really amazing experience.,14,24,396.5,0.99,1.1,2025-03-29,2231,0.5833333333333334,0,51,7,this app is outstanding really amazing experience,Positive,2,High,Large
1458,11,App_11,Social,1,This app is crash. Very slow experience.,3,21,100.7,0,2.0,2025-04-06,9947,0.14285714285714285,1,40,7,this app is crash very slow experience,Negative,2,Low,Medium
1459,32,App_32,Travel,3,"Pretty fine app, average overall.",7,28,412.2,0,1.0,2024-10-12,3903,0.25,1,33,5,pretty fine app average overall,Neutral,0,Medium,Large
1460,21,App_21,Health & Fitness,4,This app is great! Really awesome experience.,18,25,227.6,0.99,2.0,2024-07-08,9922,0.72,0,45,7,this app is great really awesome experience,Positive,2,High,Large
1461,28,App_28,Health & Fitness,4,"Love this app, very amazing and wonderful!",1,13,431.1,0,2.0,2024-10-10,3400,0.07692307692307693,1,42,7,love this app very amazing and wonderful,Positive,3,High,Large
1462,1,App_1,Education,5,Great app with fantastic features!,4,3,331.2,0,1.1,2024-08-14,6722,1.3333333333333333,1,34,5,great app with fantastic features,Positive,2,High,Large
1463,11,App_11,Social,3,"The app is fine, nothing special. Just normal.",10,18,494.5,2.99,1.2,2024-12-07,3463,0.5555555555555556,0,46,8,the app is fine nothing special just normal,Neutral,0,Medium,Large
1464,34,App_34,Productivity,4,"Love this app, very amazing and excellent!",18,13,484.6,0.99,1.0,2024-09-20,9753,1.3846153846153846,0,42,7,love this app very amazing and excellent,Positive,3,High,Large
1465,18,App_18,Entertainment,5,"Love this app, very fantastic and outstanding!",17,28,13.0,0,1.0,2025-01-14,1555,0.6071428571428571,1,46,7,love this app very fantastic and outstanding,Positive,3,High,Small
1466,45,App_45,Entertainment,5,Outstanding app with fantastic features!,19,23,347.2,0,1.2,2024-08-05,3129,0.8260869565217391,1,40,5,outstanding app with fantastic features,Positive,2,High,Large
1467,39,App_39,Education,3,"Standard performance, decent user experience.",17,21,37.7,0,1.2,2024-11-13,9940,0.8095238095238095,1,45,5,standard performance decent user experience,Neutral,0,Medium,Small
1468,49,App_49,Games,4,"Love this app, very wonderful and amazing!",5,8,448.1,0,2.0,2024-10-31,4211,0.625,1,42,7,love this app very wonderful and amazing,Positive,3,High,Large
1469,43,App_43,Productivity,4,"Love this app, very great and wonderful!",12,25,43.6,0.99,2.0,2024-10-22,9719,0.48,0,40,7,love this app very great and wonderful,Positive,3,High,Small
1470,35,App_35,Productivity,4,Brilliant app with fantastic features!,15,23,423.5,1.99,1.1,2025-01-20,9456,0.6521739130434783,0,38,5,brilliant app with fantastic features,Positive,2,High,Large
1471,32,App_32,Games,4,Outstanding app with awesome features!,16,1,202.3,0,1.1,2024-12-26,1849,16.0,1,38,5,outstanding app with awesome features,Positive,2,High,Large
1472,2,App_2,Education,4,Fantastic app with brilliant features!,19,11,344.4,0,1.0,2024-07-23,3045,1.7272727272727273,1,38,5,fantastic app with brilliant features,Positive,2,High,Large
1473,35,App_35,Productivity,2,"Hate this app, full of useless and disappointing issues.",8,6,467.4,0,2.1,2024-12-13,4213,1.3333333333333333,1,56,9,hate this app full of useless and disappointing issues,Negative,3,Low,Large
1474,40,App_40,Business,2,Hate app with worst problems!,4,22,268.7,0,1.2,2024-12-14,4640,0.18181818181818182,1,29,5,hate app with worst problems,Negative,2,Low,Large
1475,13,App_13,News,5,"Love this app, very brilliant and amazing!",12,6,134.1,0.99,1.2,2025-03-29,9733,2.0,0,42,7,love this app very brilliant and amazing,Positive,3,High,Medium
1476,47,App_47,Finance,5,"Love this app, very excellent and awesome!",5,19,90.1,2.99,1.1,2024-07-12,4641,0.2631578947368421,0,42,7,love this app very excellent and awesome,Positive,3,High,Medium
1477,39,App_39,Education,3,"Okay performance, average user experience.",3,18,356.8,0,1.0,2024-08-06,9022,0.16666666666666666,1,42,5,okay performance average user experience,Neutral,0,Medium,Large
1478,25,App_25,News,4,Awesome app with great features!,10,25,246.4,0.99,1.2,2025-03-10,1124,0.4,0,32,5,awesome app with great features,Positive,2,High,Large
1479,41,App_41,Travel,2,Awful app with slow problems!,2,30,417.0,2.99,2.1,2024-10-28,3700,0.06666666666666667,0,29,5,awful app with slow problems,Negative,2,Low,Large
1480,34,App_34,Education,1,"Hate this app, full of disappointing and worst issues.",1,3,420.1,0,1.2,2025-05-18,6328,0.3333333333333333,1,54,9,hate this app full of disappointing and worst issues,Negative,3,Low,Large
1481,7,App_7,Education,3,"The app is normal, nothing special. Just average.",6,24,90.9,0.99,1.1,2024-11-30,8796,0.25,0,49,8,the app is normal nothing special just average,Neutral,0,Medium,Medium
1482,34,App_34,Social,4,"Love this app, very love and fantastic!",10,2,12.9,0.99,1.1,2024-07-11,2787,5.0,0,39,7,love this app very love and fantastic,Positive,3,High,Small
1483,50,App_50,Social,3,"The app is okay, nothing special. Just normal.",14,13,309.8,2.99,1.0,2024-07-11,9580,1.0769230769230769,0,46,8,the app is okay nothing special just normal,Neutral,0,Medium,Large
1484,4,App_4,Travel,4,This app is excellent! Really wonderful experience.,8,12,69.2,1.99,2.1,2024-09-20,6706,0.6666666666666666,0,51,7,this app is excellent really wonderful experience,Positive,2,High,Medium
1485,9,App_9,Education,4,"Love this app, very outstanding and fantastic!",1,11,432.7,0,2.0,2024-11-14,9829,0.09090909090909091,1,46,7,love this app very outstanding and fantastic,Positive,3,High,Large
1486,20,App_20,Productivity,4,Excellent app with wonderful features!,10,17,172.0,0.99,1.2,2024-09-28,6562,0.5882352941176471,0,38,5,excellent app with wonderful features,Positive,2,High,Large
1487,28,App_28,Education,4,This app is awesome! Really perfect experience.,16,5,155.7,0.99,1.0,2025-05-21,8014,3.2,0,47,7,this app is awesome really perfect experience,Positive,2,High,Large
1488,2,App_2,Productivity,5,This app is great! Really brilliant experience.,4,26,156.9,0.99,2.1,2024-08-05,4802,0.15384615384615385,0,47,7,this app is great really brilliant experience,Positive,2,High,Large
1489,16,App_16,Productivity,1,"Hate this app, full of awful and useless issues.",2,7,7.8,0,1.0,2024-10-08,4343,0.2857142857142857,1,48,9,hate this app full of awful and useless issues,Negative,3,Low,Small
1490,28,App_28,News,4,"Love this app, very excellent and amazing!",9,10,426.3,0,2.0,2024-12-17,9038,0.9,1,42,7,love this app very excellent and amazing,Positive,3,High,Large
1491,45,App_45,Entertainment,2,Bug app with crash problems!,14,24,475.0,0.99,1.1,2025-06-29,3125,0.5833333333333334,0,28,5,bug app with crash problems,Negative,2,Low,Large
1492,33,App_33,Productivity,3,"The app is normal, nothing special. Just standard.",2,17,113.1,1.99,2.1,2025-05-09,3190,0.11764705882352941,0,50,8,the app is normal nothing special just standard,Neutral,0,Medium,Medium
1493,5,App_5,Productivity,2,Worst app with hate problems!,0,21,155.9,0,2.0,2025-06-28,2472,0.0,1,29,5,worst app with hate problems,Negative,2,Low,Large
1494,27,App_27,Business,4,This app is wonderful! Really excellent experience.,17,15,175.8,0,2.0,2024-12-08,9498,1.1333333333333333,1,51,7,this app is wonderful really excellent experience,Positive,2,High,Large
1495,43,App_43,Finance,4,"Love this app, very excellent and brilliant!",15,15,163.8,0.99,1.2,2024-09-18,5352,1.0,0,44,7,love this app very excellent and brilliant,Positive,3,High,Large
1496,25,App_25,Productivity,4,"Love this app, very brilliant and great!",4,20,49.7,1.99,2.0,2024-12-19,4950,0.2,0,40,7,love this app very brilliant and great,Positive,3,High,Small
1497,26,App_26,Games,4,Outstanding app with excellent features!,14,4,324.5,0,2.0,2024-07-16,4523,3.5,1,40,5,outstanding app with excellent features,Positive,2,High,Large
1498,46,App_46,Entertainment,2,This app is disappointing. Very hate experience.,10,6,90.4,0,2.1,2024-08-22,4507,1.6666666666666667,1,48,7,this app is disappointing very hate experience,Negative,2,Low,Medium
1499,11,App_11,Social,4,Fantastic app with awesome features!,18,3,322.0,0,2.1,2025-04-20,4874,6.0,1,36,5,fantastic app with awesome features,Positive,2,High,Large
1500,21,App_21,Education,5,This app is love! Really outstanding experience.,10,18,470.1,0,1.0,2024-10-25,8586,0.5555555555555556,1,48,7,this app is love really outstanding experience,Positive,2,High,Large
1501,32,App_32,Entertainment,4,"Love this app, very excellent and fantastic!",7,1,287.7,0,1.2,2024-09-10,9161,7.0,1,44,7,love this app very excellent and fantastic,Positive,3,High,Large
1502,47,App_47,Social,4,Excellent app with wonderful features!,18,15,6.3,0,2.0,2025-05-28,3655,1.2,1,38,5,excellent app with wonderful features,Positive,2,High,Small
1503,16,App_16,Travel,1,"Hate this app, full of crash and slow issues.",3,7,247.7,1.99,1.2,2025-04-23,9502,0.42857142857142855,0,45,9,hate this app full of crash and slow issues,Negative,3,Low,Large
1504,10,App_10,Games,3,"The app is standard, nothing special. Just okay.",11,13,366.0,0.99,1.0,2024-09-25,4087,0.8461538461538461,0,48,8,the app is standard nothing special just okay,Neutral,0,Medium,Large
1505,3,App_3,Business,2,Slow app with crash problems!,14,17,254.2,1.99,2.0,2025-01-05,4450,0.8235294117647058,0,29,5,slow app with crash problems,Negative,2,Low,Large
1506,47,App_47,Education,4,This app is outstanding! Really awesome experience.,7,21,269.8,2.99,1.0,2025-03-21,1284,0.3333333333333333,0,51,7,this app is outstanding really awesome experience,Positive,2,High,Large
1507,20,App_20,Entertainment,3,"Fine performance, okay user experience.",18,11,59.2,0,1.1,2025-03-17,2533,1.6363636363636365,1,39,5,fine performance okay user experience,Neutral,0,Medium,Medium
1508,10,App_10,Travel,1,Hate app with useless problems!,0,3,154.9,0,2.1,2025-03-26,1928,0.0,1,31,5,hate app with useless problems,Negative,2,Low,Large
1509,13,App_13,Games,4,"Love this app, very brilliant and fantastic!",2,7,345.0,0,2.1,2025-05-05,3378,0.2857142857142857,1,44,7,love this app very brilliant and fantastic,Positive,3,High,Large
1510,41,App_41,Productivity,3,"The app is standard, nothing special. Just average.",6,6,63.4,0.99,2.0,2024-12-05,8644,1.0,0,51,8,the app is standard nothing special just average,Neutral,0,Medium,Medium
1511,9,App_9,Games,5,This app is amazing! Really brilliant experience.,3,13,204.3,0,1.1,2025-06-11,2981,0.23076923076923078,1,49,7,this app is amazing really brilliant experience,Positive,2,High,Large
1512,3,App_3,Finance,4,Excellent app with awesome features!,16,25,221.6,0,2.1,2025-03-15,1606,0.64,1,36,5,excellent app with awesome features,Positive,2,High,Large
1513,13,App_13,Health & Fitness,3,"The app is fine, nothing special. Just normal.",17,1,331.9,0,1.2,2024-10-09,2697,17.0,1,46,8,the app is fine nothing special just normal,Neutral,0,Medium,Large
1514,19,App_19,Productivity,2,"Hate this app, full of awful and disappointing issues.",0,26,281.4,0,2.1,2025-04-22,6523,0.0,1,54,9,hate this app full of awful and disappointing issues,Negative,3,Low,Large
1515,37,App_37,Education,5,Excellent app with brilliant features!,9,13,68.8,1.99,2.1,2025-03-25,7008,0.6923076923076923,0,38,5,excellent app with brilliant features,Positive,2,High,Medium
1516,23,App_23,Health & Fitness,5,This app is amazing! Really great experience.,18,20,175.9,0.99,2.1,2024-10-21,1279,0.9,0,45,7,this app is amazing really great experience,Positive,2,High,Large
1517,15,App_15,Finance,5,"Love this app, very amazing and excellent!",6,14,467.9,0,2.1,2024-12-27,7346,0.42857142857142855,1,42,7,love this app very amazing and excellent,Positive,3,High,Large
1518,9,App_9,Entertainment,3,"The app is okay, nothing special. Just normal.",4,1,74.7,0,1.0,2024-11-28,3017,4.0,1,46,8,the app is okay nothing special just normal,Neutral,0,Medium,Medium
1519,11,App_11,Finance,3,"Pretty average app, decent overall.",8,2,87.3,0.99,2.0,2025-05-20,8065,4.0,0,35,5,pretty average app decent overall,Neutral,0,Medium,Medium
1520,38,App_38,Games,4,This app is fantastic! Really love experience.,4,28,144.3,0.99,1.0,2025-01-08,6233,0.14285714285714285,0,46,7,this app is fantastic really love experience,Positive,2,High,Medium
1521,11,App_11,Games,3,"The app is average, nothing special. Just normal.",7,2,66.7,0.99,2.0,2024-10-21,8396,3.5,0,49,8,the app is average nothing special just normal,Neutral,0,Medium,Medium
1522,20,App_20,Travel,3,"Pretty okay app, normal overall.",18,22,390.3,0,1.2,2024-11-27,3825,0.8181818181818182,1,32,5,pretty okay app normal overall,Neutral,0,Medium,Large
1523,17,App_17,Finance,5,"Love this app, very amazing and excellent!",14,14,6.4,0,1.0,2025-05-03,9424,1.0,1,42,7,love this app very amazing and excellent,Positive,3,High,Small
1524,14,App_14,Games,2,This app is bug. Very slow experience.,3,15,202.3,0.99,1.0,2024-10-25,3652,0.2,0,38,7,this app is bug very slow experience,Negative,2,Low,Large
1525,3,App_3,News,4,This app is great! Really outstanding experience.,11,15,58.2,0,1.0,2025-01-08,1996,0.7333333333333333,1,49,7,this app is great really outstanding experience,Positive,2,High,Medium
1526,13,App_13,News,4,"Love this app, very great and fantastic!",3,8,31.7,0.99,1.2,2025-05-23,1783,0.375,0,40,7,love this app very great and fantastic,Positive,3,High,Small
1527,19,App_19,Education,5,"Love this app, very outstanding and perfect!",9,7,401.5,0,1.1,2025-06-20,1285,1.2857142857142858,1,44,7,love this app very outstanding and perfect,Positive,3,High,Large
1528,12,App_12,Education,4,Outstanding app with brilliant features!,11,15,215.8,0,1.2,2024-10-21,1486,0.7333333333333333,1,40,5,outstanding app with brilliant features,Positive,2,High,Large
1529,36,App_36,Games,3,"Normal performance, average user experience.",6,20,204.3,1.99,2.0,2025-02-22,8167,0.3,0,44,5,normal performance average user experience,Neutral,0,Medium,Large
1530,28,App_28,Productivity,5,Amazing app with awesome features!,2,17,124.1,0,2.0,2025-06-23,1525,0.11764705882352941,1,34,5,amazing app with awesome features,Positive,2,High,Medium
1531,18,App_18,Health & Fitness,1,This app is bug. Very disappointing experience.,9,11,315.3,0,1.0,2025-05-04,1828,0.8181818181818182,1,47,7,this app is bug very disappointing experience,Negative,2,Low,Large
1532,32,App_32,Finance,4,This app is amazing! Really perfect experience.,0,24,329.3,0,2.1,2024-09-23,2113,0.0,1,47,7,this app is amazing really perfect experience,Positive,2,High,Large
1533,37,App_37,Business,5,"Love this app, very brilliant and great!",7,22,498.8,0,1.1,2025-06-11,5186,0.3181818181818182,1,40,7,love this app very brilliant and great,Positive,3,High,Large
1534,33,App_33,Games,4,Brilliant app with perfect features!,19,27,251.0,2.99,2.1,2024-10-05,9074,0.7037037037037037,0,36,5,brilliant app with perfect features,Positive,2,High,Large
1535,42,App_42,Social,4,Love app with wonderful features!,14,22,64.5,0,2.1,2024-09-21,5794,0.6363636363636364,1,33,5,love app with wonderful features,Positive,2,High,Medium
1536,25,App_25,Social,2,"Hate this app, full of hate and worst issues.",9,2,245.1,0,1.1,2025-03-05,3854,4.5,1,45,9,hate this app full of hate and worst issues,Negative,3,Low,Large
1537,28,App_28,Productivity,5,Love app with outstanding features!,18,20,148.1,0,1.0,2024-08-24,8308,0.9,1,35,5,love app with outstanding features,Positive,2,High,Medium
1538,5,App_5,Business,5,Excellent app with fantastic features!,4,1,111.1,0,2.0,2024-09-29,3810,4.0,1,38,5,excellent app with fantastic features,Positive,2,High,Medium
1539,27,App_27,Games,2,Hate app with terrible problems!,20,9,52.1,2.99,2.1,2025-05-21,4853,2.2222222222222223,0,32,5,hate app with terrible problems,Negative,2,Low,Medium
1540,45,App_45,Travel,3,"Decent performance, standard user experience.",16,29,496.6,0,1.1,2025-05-06,2368,0.5517241379310345,1,45,5,decent performance standard user experience,Neutral,0,Medium,Large
1541,2,App_2,News,5,Outstanding app with perfect features!,16,1,408.6,1.99,2.1,2024-12-10,5260,16.0,0,38,5,outstanding app with perfect features,Positive,2,High,Large
